0_img.png,2
1_img.png,2
2_img.png,0
3_img.png,0
4_img.png,2
5_img.png,0
6_img.png,0
7_img.png,2
8_img.png,1
9_img.png,2
10_img.png,2
11_img.png,0
12_img.png,1
13_img.png,2
14_img.png,1
15_img.png,2
16_img.png,0
17_img.png,2
18_img.png,0
19_img.png,0
20_img.png,0
21_img.png,0
22_img.png,1
23_img.png,1
24_img.png,1
25_img.png,0
26_img.png,2
27_img.png,2
28_img.png,0
29_img.png,2
30_img.png,1
31_img.png,1
32_img.png,2
33_img.png,1
34_img.png,2
35_img.png,0
36_img.png,1
37_img.png,0
38_img.png,0
39_img.png,0
40_img.png,0
41_img.png,0
42_img.png,2
43_img.png,1
44_img.png,2
45_img.png,2
46_img.png,1
47_img.png,1
48_img.png,0
49_img.png,1
50_img.png,0
51_img.png,1
52_img.png,2
53_img.png,0
54_img.png,0
55_img.png,2
56_img.png,2
57_img.png,2
58_img.png,1
59_img.png,0
60_img.png,2
61_img.png,0
62_img.png,2
63_img.png,1
64_img.png,0
65_img.png,0
66_img.png,1
67_img.png,1
68_img.png,2
69_img.png,1
70_img.png,2
71_img.png,2
72_img.png,0
73_img.png,1
74_img.png,0
75_img.png,2
76_img.png,0
77_img.png,0
78_img.png,2
79_img.png,0
80_img.png,1
81_img.png,2
82_img.png,0
83_img.png,0
84_img.png,1
85_img.png,2
86_img.png,0
87_img.png,1
88_img.png,2
89_img.png,2
90_img.png,1
91_img.png,0
92_img.png,1
93_img.png,0
94_img.png,2
95_img.png,2
96_img.png,2
97_img.png,2
98_img.png,2
99_img.png,2
100_img.png,0
101_img.png,0
102_img.png,2
103_img.png,2
104_img.png,1
105_img.png,2
106_img.png,2
107_img.png,2
108_img.png,2
109_img.png,0
110_img.png,1
111_img.png,2
112_img.png,2
113_img.png,0
114_img.png,1
115_img.png,1
116_img.png,2
117_img.png,0
118_img.png,0
119_img.png,0
120_img.png,2
121_img.png,0
122_img.png,0
123_img.png,1
124_img.png,2
125_img.png,2
126_img.png,1
127_img.png,0
128_img.png,0
129_img.png,0
130_img.png,0
131_img.png,2
132_img.png,1
133_img.png,0
134_img.png,0
135_img.png,2
136_img.png,2
137_img.png,0
138_img.png,2
139_img.png,1
140_img.png,0
141_img.png,2
142_img.png,2
143_img.png,2
144_img.png,2
145_img.png,2
146_img.png,2
147_img.png,2
148_img.png,2
149_img.png,2
150_img.png,2
151_img.png,2
152_img.png,0
153_img.png,2
154_img.png,0
155_img.png,1
156_img.png,2
157_img.png,1
158_img.png,0
159_img.png,0
160_img.png,2
161_img.png,2
162_img.png,1
163_img.png,2
164_img.png,2
165_img.png,0
166_img.png,0
167_img.png,1
168_img.png,2
169_img.png,0
170_img.png,1
171_img.png,2
172_img.png,1
173_img.png,1
174_img.png,2
175_img.png,0
176_img.png,0
177_img.png,2
178_img.png,0
179_img.png,2
180_img.png,0
181_img.png,2
182_img.png,2
183_img.png,2
184_img.png,2
185_img.png,2
